x,y,z
-1,-1,-0.999998
-1,-0.98,-0.999998
-1,-0.96,-0.999998
-1,-0.94,-0.999998
-1,-0.92,-0.999998
-1,-0.9,-0.999997
-1,-0.88,-0.999997
-1,-0.86,-0.999997
-1,-0.84,-0.999996
-1,-0.82,-0.999996
-1,-0.8,-0.999996
-1,-0.78,-0.999995
-1,-0.76,-0.999995
-1,-0.74,-0.999994
-1,-0.72,-0.999994
-1,-0.7,-0.999993
-1,-0.68,-0.999992
-1,-0.66,-0.999992
-1,-0.64,-0.999991
-1,-0.62,-0.99999
-1,-0.6,-0.999989
-1,-0.58,-0.999988
-1,-0.56,-0.999987
-1,-0.54,-0.999986
-1,-0.52,-0.999984
-1,-0.5,-0.999983
-1,-0.48,-0.999981
-1,-0.46,-0.999979
-1,-0.44,-0.999977
-1,-0.42,-0.999975
-1,-0.4,-0.999972
-1,-0.38,-0.99997
-1,-0.36,-0.999967
-1,-0.34,-0.999963
-1,-0.32,-0.99996
-1,-0.3,-0.999956
-1,-0.28,-0.999952
-1,-0.26,-0.999947
-1,-0.24,-0.999942
-1,-0.22,-0.999936
-1,-0.2,-0.99993
-1,-0.18,-0.999923
-1,-0.16,-0.999916
-1,-0.14,-0.999908
-1,-0.12,-0.999899
-1,-0.1,-0.999889
-1,-0.08,-0.999878
-1,-0.06,-0.999866
-1,-0.04,-0.999853
-1,-0.02,-0.999839
-1,6.17562e-16,-0.999823
-1,0.02,-0.999806
-1,0.04,-0.999787
-1,0.06,-0.999767
-1,0.08,-0.999744
-1,0.1,-0.999719
-1,0.12,-0.999692
-1,0.14,-0.999662
-1,0.16,-0.99963
-1,0.18,-0.999594
-1,0.2,-0.999554
-1,0.22,-0.999511
-1,0.24,-0.999463
-1,0.26,-0.999411
-1,0.28,-0.999354
-1,0.3,-0.999292
-1,0.32,-0.999223
-1,0.34,-0.999148
-1,0.36,-0.999065
-1,0.38,-0.998974
-1,0.4,-0.998875
-1,0.42,-0.998766
-1,0.44,-0.998646
-1,0.46,-0.998515
-1,0.48,-0.998371
-1,0.5,-0.998213
-1,0.52,-0.998039
-1,0.54,-0.997849
-1,0.56,-0.997641
-1,0.58,-0.997412
-1,0.6,-0.997161
-1,0.62,-0.996886
-1,0.64,-0.996585
-1,0.66,-0.996254
-1,0.68,-0.995891
-1,0.7,-0.995493
-1,0.72,-0.995057
-1,0.74,-0.994579
-1,0.76,-0.994054
-1,0.78,-0.993479
-1,0.8,-0.992848
-1,0.82,-0.992157
-1,0.84,-0.991399
-1,0.86,-0.990569
-1,0.88,-0.989658
-1,0.9,-0.98866
-1,0.92,-0.987567
-1,0.94,-0.986368
-1,0.96,-0.985056
-1,0.98,-0.983617
-0.98,-1,-0.999998
-0.98,-0.98,-0.999998
-0.98,-0.96,-0.999998
-0.98,-0.94,-0.999998
-0.98,-0.92,-0.999997
-0.98,-0.9,-0.999997
-0.98,-0.88,-0.999997
-0.98,-0.86,-0.999996
-0.98,-0.84,-0.999996
-0.98,-0.82,-0.999996
-0.98,-0.8,-0.999995
-0.98,-0.78,-0.999995
-0.98,-0.76,-0.999994
-0.98,-0.74,-0.999994
-0.98,-0.72,-0.999993
-0.98,-0.7,-0.999992
-0.98,-0.68,-0.999992
-0.98,-0.66,-0.999991
-0.98,-0.64,-0.99999
-0.98,-0.62,-0.999989
-0.98,-0.6,-0.999988
-0.98,-0.58,-0.999987
-0.98,-0.56,-0.999986
-0.98,-0.54,-0.999984
-0.98,-0.52,-0.999983
-0.98,-0.5,-0.999981
-0.98,-0.48,-0.999979
-0.98,-0.46,-0.999977
-0.98,-0.44,-0.999975
-0.98,-0.42,-0.999972
-0.98,-0.4,-0.99997
-0.98,-0.38,-0.999967
-0.98,-0.36,-0.999963
-0.98,-0.34,-0.99996
-0.98,-0.32,-0.999956
-0.98,-0.3,-0.999952
-0.98,-0.28,-0.999947
-0.98,-0.26,-0.999942
-0.98,-0.24,-0.999936
-0.98,-0.22,-0.99993
-0.98,-0.2,-0.999923
-0.98,-0.18,-0.999916
-0.98,-0.16,-0.999908
-0.98,-0.14,-0.999899
-0.98,-0.12,-0.999889
-0.98,-0.1,-0.999878
-0.98,-0.08,-0.999866
-0.98,-0.06,-0.999853
-0.98,-0.04,-0.999839
-0.98,-0.02,-0.999823
-0.98,6.17562e-16,-0.999806
-0.98,0.02,-0.999787
-0.98,0.04,-0.999767
-0.98,0.06,-0.999744
-0.98,0.08,-0.999719
-0.98,0.1,-0.999692
-0.98,0.12,-0.999662
-0.98,0.14,-0.99963
-0.98,0.16,-0.999594
-0.98,0.18,-0.999554
-0.98,0.2,-0.999511
-0.98,0.22,-0.999463
-0.98,0.24,-0.999411
-0.98,0.26,-0.999354
-0.98,0.28,-0.999292
-0.98,0.3,-0.999223
-0.98,0.32,-0.999148
-0.98,0.34,-0.999065
-0.98,0.36,-0.998974
-0.98,0.38,-0.998875
-0.98,0.4,-0.998766
-0.98,0.42,-0.998646
-0.98,0.44,-0.998515
-0.98,0.46,-0.998371
-0.98,0.48,-0.998213
-0.98,0.5,-0.998039
-0.98,0.52,-0.997849
-0.98,0.54,-0.997641
-0.98,0.56,-0.997412
-0.98,0.58,-0.997161
-0.98,0.6,-0.996886
-0.98,0.62,-0.996585
-0.98,0.64,-0.996254
-0.98,0.66,-0.995891
-0.98,0.68,-0.995493
-0.98,0.7,-0.995057
-0.98,0.72,-0.994579
-0.98,0.74,-0.994054
-0.98,0.76,-0.993479
-0.98,0.78,-0.992848
-0.98,0.8,-0.992157
-0.98,0.82,-0.991399
-0.98,0.84,-0.990569
-0.98,0.86,-0.989658
-0.98,0.88,-0.98866
-0.98,0.9,-0.987567
-0.98,0.92,-0.986368
-0.98,0.94,-0.985056
-0.98,0.96,-0.983617
-0.98,0.98,-0.982042
-0.96,-1,-0.999998
-0.96,-0.98,-0.999998
-0.96,-0.96,-0.999998
-0.96,-0.94,-0.999997
-0.96,-0.92,-0.999997
-0.96,-0.9,-0.999997
-0.96,-0.88,-0.999996
-0.96,-0.86,-0.999996
-0.96,-0.84,-0.999996
-0.96,-0.82,-0.999995
-0.96,-0.8,-0.999995
-0.96,-0.78,-0.999994
-0.96,-0.76,-0.999994
-0.96,-0.74,-0.999993
-0.96,-0.72,-0.999992
-0.96,-0.7,-0.999992
-0.96,-0.68,-0.999991
-0.96,-0.66,-0.99999
-0.96,-0.64,-0.999989
-0.96,-0.62,-0.999988
-0.96,-0.6,-0.999987
-0.96,-0.58,-0.999986
-0.96,-0.56,-0.999984
-0.96,-0.54,-0.999983
-0.96,-0.52,-0.999981
-0.96,-0.5,-0.999979
-0.96,-0.48,-0.999977
-0.96,-0.46,-0.999975
-0.96,-0.44,-0.999972
-0.96,-0.42,-0.99997
-0.96,-0.4,-0.999967
-0.96,-0.38,-0.999963
-0.96,-0.36,-0.99996
-0.96,-0.34,-0.999956
-0.96,-0.32,-0.999952
-0.96,-0.3,-0.999947
-0.96,-0.28,-0.999942
-0.96,-0.26,-0.999936
-0.96,-0.24,-0.99993
-0.96,-0.22,-0.999923
-0.96,-0.2,-0.999916
-0.96,-0.18,-0.999908
-0.96,-0.16,-0.999899
-0.96,-0.14,-0.999889
-0.96,-0.12,-0.999878
-0.96,-0.1,-0.999866
-0.96,-0.08,-0.999853
-0.96,-0.06,-0.999839
-0.96,-0.04,-0.999823
-0.96,-0.02,-0.999806
-0.96,6.17562e-16,-0.999787
-0.96,0.02,-0.999767
-0.96,0.04,-0.999744
-0.96,0.06,-0.999719
-0.96,0.08,-0.999692
-0.96,0.1,-0.999662
-0.96,0.12,-0.99963
-0.96,0.14,-0.999594
-0.96,0.16,-0.999554
-0.96,0.18,-0.999511
-0.96,0.2,-0.999463
-0.96,0.22,-0.999411
-0.96,0.24,-0.999354
-0.96,0.26,-0.999292
-0.96,0.28,-0.999223
-0.96,0.3,-0.999148
-0.96,0.32,-0.999065
-0.96,0.34,-0.998974
-0.96,0.36,-0.998875
-0.96,0.38,-0.998766
-0.96,0.4,-0.998646
-0.96,0.42,-0.998515
-0.96,0.44,-0.998371
-0.96,0.46,-0.998213
-0.96,0.48,-0.998039
-0.96,0.5,-0.997849
-0.96,0.52,-0.997641
-0.96,0.54,-0.997412
-0.96,0.56,-0.997161
-0.96,0.58,-0.996886
-0.96,0.6,-0.996585
-0.96,0.62,-0.996254
-0.96,0.64,-0.995891
-0.96,0.66,-0.995493
-0.96,0.68,-0.995057
-0.96,0.7,-0.994579
-0.96,0.72,-0.994054
-0.96,0.74,-0.993479
-0.96,0.76,-0.992848
-0.96,0.78,-0.992157
-0.96,0.8,-0.991399
-0.96,0.82,-0.990569
-0.96,0.84,-0.989658
-0.96,0.86,-0.98866
-0.96,0.88,-0.987567
-0.96,0.9,-0.986368
-0.96,0.92,-0.985056
-0.96,0.94,-0.983617
-0.96,0.96,-0.982042
-0.96,0.98,-0.980316
-0.94,-1,-0.999998
-0.94,-0.98,-0.999998
-0.94,-0.96,-0.999997
-0.94,-0.94,-0.999997
-0.94,-0.92,-0.999997
-0.94,-0.9,-0.999996
-0.94,-0.88,-0.999996
-0.94,-0.86,-0.999996
-0.94,-0.84,-0.999995
-0.94,-0.82,-0.999995
-0.94,-0.8,-0.999994
-0.94,-0.78,-0.999994
-0.94,-0.76,-0.999993
-0.94,-0.74,-0.999992
-0.94,-0.72,-0.999992
-0.94,-0.7,-0.999991
-0.94,-0.68,-0.99999
-0.94,-0.66,-0.999989
-0.94,-0.64,-0.999988
-0.94,-0.62,-0.999987
-0.94,-0.6,-0.999986
-0.94,-0.58,-0.999984
-0.94,-0.56,-0.999983
-0.94,-0.54,-0.999981
-0.94,-0.52,-0.999979
-0.94,-0.5,-0.999977
-0.94,-0.48,-0.999975
-0.94,-0.46,-0.999972
-0.94,-0.44,-0.99997
-0.94,-0.42,-0.999967
-0.94,-0.4,-0.999963
-0.94,-0.38,-0.99996
-0.94,-0.36,-0.999956
-0.94,-0.34,-0.999952
-0.94,-0.32,-0.999947
-0.94,-0.3,-0.999942
-0.94,-0.28,-0.999936
-0.94,-0.26,-0.99993
-0.94,-0.24,-0.999923
-0.94,-0.22,-0.999916
-0.94,-0.2,-0.999908
-0.94,-0.18,-0.999899
-0.94,-0.16,-0.999889
-0.94,-0.14,-0.999878
-0.94,-0.12,-0.999866
-0.94,-0.1,-0.999853
-0.94,-0.08,-0.999839
-0.94,-0.06,-0.999823
-0.94,-0.04,-0.999806
-0.94,-0.02,-0.999787
-0.94,6.17562e-16,-0.999767
-0.94,0.02,-0.999744
-0.94,0.04,-0.999719
-0.94,0.06,-0.999692
-0.94,0.08,-0.999662
-0.94,0.1,-0.99963
-0.94,0.12,-0.999594
-0.94,0.14,-0.999554
-0.94,0.16,-0.999511
-0.94,0.18,-0.999463
-0.94,0.2,-0.999411
-0.94,0.22,-0.999354
-0.94,0.24,-0.999292
-0.94,0.26,-0.999223
-0.94,0.28,-0.999148
-0.94,0.3,-0.999065
-0.94,0.32,-0.998974
-0.94,0.34,-0.998875
-0.94,0.36,-0.998766
-0.94,0.38,-0.998646
-0.94,0.4,-0.998515
-0.94,0.42,-0.998371
-0.94,0.44,-0.998213
-0.94,0.46,-0.998039
-0.94,0.48,-0.997849
-0.94,0.5,-0.997641
-0.94,0.52,-0.997412
-0.94,0.54,-0.997161
-0.94,0.56,-0.996886
-0.94,0.58,-0.996585
-0.94,0.6,-0.996254
-0.94,0.62,-0.995891
-0.94,0.64,-0.995493
-0.94,0.66,-0.995057
-0.94,0.68,-0.994579
-0.94,0.7,-0.994054
-0.94,0.72,-0.993479
-0.94,0.74,-0.992848
-0.94,0.76,-0.992157
-0.94,0.78,-0.991399
-0.94,0.8,-0.990569
-0.94,0.82,-0.989658
-0.94,0.84,-0.98866
-0.94,0.86,-0.987567
-0.94,0.88,-0.986368
-0.94,0.9,-0.985056
-0.94,0.92,-0.983617
-0.94,0.94,-0.982042
-0.94,0.96,-0.980316
-0.94,0.98,-0.978427
-0.92,-1,-0.999998
-0.92,-0.98,-0.999997
-0.92,-0.96,-0.999997
-0.92,-0.94,-0.999997
-0.92,-0.92,-0.999996
-0.92,-0.9,-0.999996
-0.92,-0.88,-0.999996
-0.92,-0.86,-0.999995
-0.92,-0.84,-0.999995
-0.92,-0.82,-0.999994
-0.92,-0.8,-0.999994
-0.92,-0.78,-0.999993
-0.92,-0.76,-0.999992
-0.92,-0.74,-0.999992
-0.92,-0.72,-0.999991
-0.92,-0.7,-0.99999
-0.92,-0.68,-0.999989
-0.92,-0.66,-0.999988
-0.92,-0.64,-0.999987
-0.92,-0.62,-0.999986
-0.92,-0.6,-0.999984
-0.92,-0.58,-0.999983
-0.92,-0.56,-0.999981
-0.92,-0.54,-0.999979
-0.92,-0.52,-0.999977
-0.92,-0.5,-0.999975
-0.92,-0.48,-0.999972
-0.92,-0.46,-0.99997
-0.92,-0.44,-0.999967
-0.92,-0.42,-0.999963
-0.92,-0.4,-0.99996
-0.92,-0.38,-0.999956
-0.92,-0.36,-0.999952
-0.92,-0.34,-0.999947
-0.92,-0.32,-0.999942
-0.92,-0.3,-0.999936
-0.92,-0.28,-0.99993
-0.92,-0.26,-0.999923
-0.92,-0.24,-0.999916
-0.92,-0.22,-0.999908
-0.92,-0.2,-0.999899
-0.92,-0.18,-0.999889
-0.92,-0.16,-0.999878
-0.92,-0.14,-0.999866
-0.92,-0.12,-0.999853
-0.92,-0.1,-0.999839
-0.92,-0.08,-0.999823
-0.92,-0.06,-0.999806
-0.92,-0.04,-0.999787
-0.92,-0.02,-0.999767
-0.92,6.17562e-16,-0.999744
-0.92,0.02,-0.999719
-0.92,0.04,-0.999692
-0.92,0.06,-0.999662
-0.92,0.08,-0.99963
-0.92,0.1,-0.999594
-0.92,0.12,-0.999554
-0.92,0.14,-0.999511
-0.92,0.16,-0.999463
-0.92,0.18,-0.999411
-0.92,0.2,-0.999354
-0.92,0.22,-0.999292
-0.92,0.24,-0.999223
-0.92,0.26,-0.999148
-0.92,0.28,-0.999065
-0.92,0.3,-0.998974
-0.92,0.32,-0.998875
-0.92,0.34,-0.998766
-0.92,0.36,-0.998646
-0.92,0.38,-0.998515
-0.92,0.4,-0.998371
-0.92,0.42,-0.998213
-0.92,0.44,-0.998039
-0.92,0.46,-0.997849
-0.92,0.48,-0.997641
-0.92,0.5,-0.997412
-0.92,0.52,-0.997161
-0.92,0.54,-0.996886
-0.92,0.56,-0.996585
-0.92,0.58,-0.996254
-0.92,0.6,-0.995891
-0.92,0.62,-0.995493
-0.92,0.64,-0.995057
-0.92,0.66,-0.994579
-0.92,0.68,-0.994054
-0.92,0.7,-0.993479
-0.92,0.72,-0.992848
-0.92,0.74,-0.992157
-0.92,0.76,-0.991399
-0.92,0.78,-0.990569
-0.92,0.8,-0.989658
-0.92,0.82,-0.98866
-0.92,0.84,-0.987567
-0.92,0.86,-0.986368
-0.92,0.88,-0.985056
-0.92,0.9,-0.983617
-0.92,0.92,-0.982042
-0.92,0.94,-0.980316
-0.92,0.96,-0.978427
-0.92,0.98,-0.976358
-0.9,-1,-0.999997
-0.9,-0.98,-0.999997
-0.9,-0.96,-0.999997
-0.9,-0.94,-0.999996
-0.9,-0.92,-0.999996
-0.9,-0.9,-0.999996
-0.9,-0.88,-0.999995
-0.9,-0.86,-0.999995
-0.9,-0.84,-0.999994
-0.9,-0.82,-0.999994
-0.9,-0.8,-0.999993
-0.9,-0.78,-0.999992
-0.9,-0.76,-0.999992
-0.9,-0.74,-0.999991
-0.9,-0.72,-0.99999
-0.9,-0.7,-0.999989
-0.9,-0.68,-0.999988
-0.9,-0.66,-0.999987
-0.9,-0.64,-0.999986
-0.9,-0.62,-0.999984
-0.9,-0.6,-0.999983
-0.9,-0.58,-0.999981
-0.9,-0.56,-0.999979
-0.9,-0.54,-0.999977
-0.9,-0.52,-0.999975
-0.9,-0.5,-0.999972
-0.9,-0.48,-0.99997
-0.9,-0.46,-0.999967
-0.9,-0.44,-0.999963
-0.9,-0.42,-0.99996
-0.9,-0.4,-0.999956
-0.9,-0.38,-0.999952
-0.9,-0.36,-0.999947
-0.9,-0.34,-0.999942
-0.9,-0.32,-0.999936
-0.9,-0.3,-0.99993
-0.9,-0.28,-0.999923
-0.9,-0.26,-0.999916
-0.9,-0.24,-0.999908
-0.9,-0.22,-0.999899
-0.9,-0.2,-0.999889
-0.9,-0.18,-0.999878
-0.9,-0.16,-0.999866
-0.9,-0.14,-0.999853
-0.9,-0.12,-0.999839
-0.9,-0.1,-0.999823
-0.9,-0.08,-0.999806
-0.9,-0.06,-0.999787
-0.9,-0.04,-0.999767
-0.9,-0.02,-0.999744
-0.9,6.17562e-16,-0.999719
-0.9,0.02,-0.999692
-0.9,0.04,-0.999662
-0.9,0.06,-0.99963
-0.9,0.08,-0.999594
-0.9,0.1,-0.999554
-0.9,0.12,-0.999511
-0.9,0.14,-0.999463
-0.9,0.16,-0.999411
-0.9,0.18,-0.999354
-0.9,0.2,-0.999292
-0.9,0.22,-0.999223
-0.9,0.24,-0.999148
-0.9,0.26,-0.999065
-0.9,0.28,-0.998974
-0.9,0.3,-0.998875
-0.9,0.32,-0.998766
-0.9,0.34,-0.998646
-0.9,0.36,-0.998515
-0.9,0.38,-0.998371
-0.9,0.4,-0.998213
-0.9,0.42,-0.998039
-0.9,0.44,-0.997849
-0.9,0.46,-0.997641
-0.9,0.48,-0.997412
-0.9,0.5,-0.997161
-0.9,0.52,-0.996886
-0.9,0.54,-0.996585
-0.9,0.56,-0.996254
-0.9,0.58,-0.995891
-0.9,0.6,-0.995493
-0.9,0.62,-0.995057
-0.9,0.64,-0.994579
-0.9,0.66,-0.994054
-0.9,0.68,-0.993479
-0.9,0.7,-0.992848
-0.9,0.72,-0.992157
-0.9,0.74,-0.991399
-0.9,0.76,-0.990569
-0.9,0.78,-0.989658
-0.9,0.8,-0.98866
-0.9,0.82,-0.987567
-0.9,0.84,-0.986368
-0.9,0.86,-0.985056
-0.9,0.88,-0.983617
-0.9,0.9,-0.982042
-0.9,0.92,-0.980316
-0.9,0.94,-0.978427
-0.9,0.96,-0.976358
-0.9,0.98,-0.974093
-0.88,-1,-0.999997
-0.88,-0.98,-0.999997
-0.88,-0.96,-0.999996
-0.88,-0.94,-0.999996
-0.88,-0.92,-0.999996
-0.88,-0.9,-0.999995
-0.88,-0.88,-0.999995
-0.88,-0.86,-0.999994
-0.88,-0.84,-0.999994
-0.88,-0.82,-0.999993
-0.88,-0.8,-0.999992
-0.88,-0.78,-0.999992
-0.88,-0.76,-0.999991
-0.88,-0.74,-0.99999
-0.88,-0.72,-0.999989
-0.88,-0.7,-0.999988
-0.88,-0.68,-0.999987
-0.88,-0.66,-0.999986
-0.88,-0.64,-0.999984
-0.88,-0.62,-0.999983
-0.88,-0.6,-0.999981
-0.88,-0.58,-0.999979
-0.88,-0.56,-0.999977
-0.88,-0.54,-0.999975
-0.88,-0.52,-0.999972
-0.88,-0.5,-0.99997
-0.88,-0.48,-0.999967
-0.88,-0.46,-0.999963
-0.88,-0.44,-0.99996
-0.88,-0.42,-0.999956
-0.88,-0.4,-0.999952
-0.88,-0.38,-0.999947
-0.88,-0.36,-0.999942
-0.88,-0.34,-0.999936
-0.88,-0.32,-0.99993
-0.88,-0.3,-0.999923
-0.88,-0.28,-0.999916
-0.88,-0.26,-0.999908
-0.88,-0.24,-0.999899
-0.88,-0.22,-0.999889
-0.88,-0.2,-0.999878
-0.88,-0.18,-0.999866
-0.88,-0.16,-0.999853
-0.88,-0.14,-0.999839
-0.88,-0.12,-0.999823
-0.88,-0.1,-0.999806
-0.88,-0.08,-0.999787
-0.88,-0.06,-0.999767
-0.88,-0.04,-0.999744
-0.88,-0.02,-0.999719
-0.88,6.17562e-16,-0.999692
-0.88,0.02,-0.999662
-0.88,0.04,-0.99963
-0.88,0.06,-0.999594
-0.88,0.08,-0.999554
-0.88,0.1,-0.999511
-0.88,0.12,-0.999463
-0.88,0.14,-0.999411
-0.88,0.16,-0.999354
-0.88,0.18,-0.999292
-0.88,0.2,-0.999223
-0.88,0.22,-0.999148
-0.88,0.24,-0.999065
-0.88,0.26,-0.998974
-0.88,0.28,-0.998875
-0.88,0.3,-0.998766
-0.88,0.32,-0.998646
-0.88,0.34,-0.998515
-0.88,0.36,-0.998371
-0.88,0.38,-0.998213
-0.88,0.4,-0.998039
-0.88,0.42,-0.997849
-0.88,0.44,-0.997641
-0.88,0.46,-0.997412
-0.88,0.48,-0.997161
-0.88,0.5,-0.996886
-0.88,0.52,-0.996585
-0.88,0.54,-0.996254
-0.88,0.56,-0.995891
-0.88,0.58,-0.995493
-0.88,0.6,-0.995057
-0.88,0.62,-0.994579
-0.88,0.64,-0.994054
-0.88,0.66,-0.993479
-0.88,0.68,-0.992848
-0.88,0.7,-0.992157
-0.88,0.72,-0.991399
-0.88,0.74,-0.990569
-0.88,0.76,-0.989658
-0.88,0.78,-0.98866
-0.88,0.8,-0.987567
-0.88,0.82,-0.986368
-0.88,0.84,-0.985055
-0.88,0.86,-0.983617
-0.88,0.88,-0.982042
-0.88,0.9,-0.980316
-0.88,0.92,-0.978427
-0.88,0.94,-0.976358
-0.88,0.96,-0.974093
-0.88,0.98,-0.971615
-0.86,-1,-0.999997
-0.86,-0.98,-0.999996
-0.86,-0.96,-0.999996
-0.86,-0.94,-0.999996
-0.86,-0.92,-0.999995
-0.86,-0.9,-0.999995
-0.86,-0.88,-0.999994
-0.86,-0.86,-0.999994
-0.86,-0.84,-0.999993
-0.86,-0.82,-0.999992
-0.86,-0.8,-0.999992
-0.86,-0.78,-0.999991
-0.86,-0.76,-0.99999
-0.86,-0.74,-0.999989
-0.86,-0.72,-0.999988
-0.86,-0.7,-0.999987
-0.86,-0.68,-0.999986
-0.86,-0.66,-0.999984
-0.86,-0.64,-0.999983
-0.86,-0.62,-0.999981
-0.86,-0.6,-0.999979
-0.86,-0.58,-0.999977
-0.86,-0.56,-0.999975
-0.86,-0.54,-0.999972
-0.86,-0.52,-0.99997
-0.86,-0.5,-0.999967
-0.86,-0.48,-0.999963
-0.86,-0.46,-0.99996
-0.86,-0.44,-0.999956
-0.86,-0.42,-0.999952
-0.86,-0.4,-0.999947
-0.86,-0.38,-0.999942
-0.86,-0.36,-0.999936
-0.86,-0.34,-0.99993
-0.86,-0.32,-0.999923
-0.86,-0.3,-0.999916
-0.86,-0.28,-0.999908
-0.86,-0.26,-0.999899
-0.86,-0.24,-0.999889
-0.86,-0.22,-0.999878
-0.86,-0.2,-0.999866
-0.86,-0.18,-0.999853
-0.86,-0.16,-0.999839
-0.86,-0.14,-0.999823
-0.86,-0.12,-0.999806
-0.86,-0.1,-0.999787
-0.86,-0.08,-0.999767
-0.86,-0.06,-0.999744
-0.86,-0.04,-0.999719
-0.86,-0.02,-0.999692
-0.86,6.17562e-16,-0.999662
-0.86,0.02,-0.99963
-0.86,0.04,-0.999594
-0.86,0.06,-0.999554
-0.86,0.08,-0.999511
-0.86,0.1,-0.999463
-0.86,0.12,-0.999411
-0.86,0.14,-0.999354
-0.86,0.16,-0.999292
-0.86,0.18,-0.999223
-0.86,0.2,-0.999148
-0.86,0.22,-0.999065
-0.86,0.24,-0.998974
-0.86,0.26,-0.998875
-0.86,0.28,-0.998766
-0.86,0.3,-0.998646
-0.86,0.32,-0.998515
-0.86,0.34,-0.998371
-0.86,0.36,-0.998213
-0.86,0.38,-0.998039
-0.86,0.4,-0.997849
-0.86,0.42,-0.997641
-0.86,0.44,-0.997412
-0.86,0.46,-0.997161
-0.86,0.48,-0.996886
-0.86,0.5,-0.996585
-0.86,0.52,-0.996254
-0.86,0.54,-0.995891
-0.86,0.56,-0.995493
-0.86,0.58,-0.995057
-0.86,0.6,-0.994579
-0.86,0.62,-0.994054
-0.86,0.64,-0.993479
-0.86,0.66,-0.992848
-0.86,0.68,-0.992157
-0.86,0.7,-0.991399
-0.86,0.72,-0.990569
-0.86,0.74,-0.989658
-0.86,0.76,-0.98866
-0.86,0.78,-0.987567
-0.86,0.8,-0.986368
-0.86,0.82,-0.985055
-0.86,0.84,-0.983617
-0.86,0.86,-0.982042
-0.86,0.88,-0.980316
-0.86,0.9,-0.978427
-0.86,0.92,-0.976358
-0.86,0.94,-0.974093
-0.86,0.96,-0.971615
-0.86,0.98,-0.968903
-0.84,-1,-0.999996
-0.84,-0.98,-0.999996
-0.84,-0.96,-0.999996
-0.84,-0.94,-0.999995
-0.84,-0.92,-0.999995
-0.84,-0.9,-0.999994
-0.84,-0.88,-0.999994
-0.84,-0.86,-0.999993
-0.84,-0.84,-0.999992
-0.84,-0.82,-0.999992
-0.84,-0.8,-0.999991
-0.84,-0.78,-0.99999
-0.84,-0.76,-0.999989
-0.84,-0.74,-0.999988
-0.84,-0.72,-0.999987
-0.84,-0.7,-0.999986
-0.84,-0.68,-0.999984
-0.84,-0.66,-0.999983
-0.84,-0.64,-0.999981
-0.84,-0.62,-0.999979
-0.84,-0.6,-0.999977
-0.84,-0.58,-0.999975
-0.84,-0.56,-0.999972
-0.84,-0.54,-0.99997
-0.84,-0.52,-0.999967
-0.84,-0.5,-0.999963
-0.84,-0.48,-0.99996
-0.84,-0.46,-0.999956
-0.84,-0.44,-0.999952
-0.84,-0.42,-0.999947
-0.84,-0.4,-0.999942
-0.84,-0.38,-0.999936
-0.84,-0.36,-0.99993
-0.84,-0.34,-0.999923
-0.84,-0.32,-0.999916
-0.84,-0.3,-0.999908
-0.84,-0.28,-0.999899
-0.84,-0.26,-0.999889
-0.84,-0.24,-0.999878
-0.84,-0.22,-0.999866
-0.84,-0.2,-0.999853
-0.84,-0.18,-0.999839
-0.84,-0.16,-0.999823
-0.84,-0.14,-0.999806
-0.84,-0.12,-0.999787
-0.84,-0.1,-0.999767
-0.84,-0.08,-0.999744
-0.84,-0.06,-0.999719
-0.84,-0.04,-0.999692
-0.84,-0.02,-0.999662
-0.84,6.17562e-16,-0.99963
-0.84,0.02,-0.999594
-0.84,0.04,-0.999554
-0.84,0.06,-0.999511
-0.84,0.08,-0.999463
-0.84,0.1,-0.999411
-0.84,0.12,-0.999354
-0.84,0.14,-0.999292
-0.84,0.16,-0.999223
-0.84,0.18,-0.999148
-0.84,0.2,-0.999065
-0.84,0.22,-0.998974
-0.84,0.24,-0.998875
-0.84,0.26,-0.998766
-0.84,0.28,-0.998646
-0.84,0.3,-0.998515
-0.84,0.32,-0.998371
-0.84,0.34,-0.998213
-0.84,0.36,-0.998039
-0.84,0.38,-0.997849
-0.84,0.4,-0.997641
-0.84,0.42,-0.997412
-0.84,0.44,-0.997161
-0.84,0.46,-0.996886
-0.84,0.48,-0.996585
-0.84,0.5,-0.996254
-0.84,0.52,-0.995891
-0.84,0.54,-0.995493
-0.84,0.56,-0.995057
-0.84,0.58,-0.994579
-0.84,0.6,-0.994054
-0.84,0.62,-0.993479
-0.84,0.64,-0.992848
-0.84,0.66,-0.992157
-0.84,0.68,-0.991399
-0.84,0.7,-0.990569
-0.84,0.72,-0.989658
-0.84,0.74,-0.98866
-0.84,0.76,-0.987567
-0.84,0.78,-0.986368
-0.84,0.8,-0.985055
-0.84,0.82,-0.983617
-0.84,0.84,-0.982042
-0.84,0.86,-0.980316
-0.84,0.88,-0.978427
-0.84,0.9,-0.976358
-0.84,0.92,-0.974093
-0.84,0.94,-0.971615
-0.84,0.96,-0.968903
-0.84,0.98,-0.965937
-0.82,-1,-0.999996
-0.82,-0.98,-0.999996
-0.82,-0.96,-0.999995
-0.82,-0.94,-0.999995
-0.82,-0.92,-0.999994
-0.82,-0.9,-0.999994
-0.82,-0.88,-0.999993
-0.82,-0.86,-0.999992
-0.82,-0.84,-0.999992
-0.82,-0.82,-0.999991
-0.82,-0.8,-0.99999
-0.82,-0.78,-0.999989
-0.82,-0.76,-0.999988
-0.82,-0.74,-0.999987
