x,y,z
-0.54,-0.94,-0.791246
-0.54,-0.92,-0.773286
-0.54,-0.9,-0.753995
-0.54,-0.88,-0.733308
-0.54,-0.86,-0.711168
-0.54,-0.84,-0.687522
-0.54,-0.82,-0.662322
-0.54,-0.8,-0.635528
-0.54,-0.78,-0.607111
-0.54,-0.76,-0.577051
-0.54,-0.74,-0.545342
-0.54,-0.72,-0.511992
-0.54,-0.7,-0.477023
-0.54,-0.68,-0.440475
-0.54,-0.66,-0.402407
-0.54,-0.64,-0.362894
-0.54,-0.62,-0.322032
-0.54,-0.6,-0.279934
-0.54,-0.58,-0.23673
-0.54,-0.56,-0.19257
-0.54,-0.54,-0.147616
-0.54,-0.52,-0.102043
-0.54,-0.5,-0.0560384
-0.54,-0.48,-0.0097943
-0.54,-0.46,0.0364918
-0.54,-0.44,0.0826218
-0.54,-0.42,0.1284
-0.54,-0.4,0.173638
-0.54,-0.38,0.218155
-0.54,-0.36,0.261782
-0.54,-0.34,0.304365
-0.54,-0.32,0.345765
-0.54,-0.3,0.385862
-0.54,-0.28,0.424551
-0.54,-0.26,0.46175
-0.54,-0.24,0.497393
-0.54,-0.22,0.531432
-0.54,-0.2,0.563837
-0.54,-0.18,0.594595
-0.54,-0.16,0.623705
-0.54,-0.14,0.651183
-0.54,-0.12,0.677053
-0.54,-0.1,0.701351
-0.54,-0.08,0.724122
-0.54,-0.06,0.745416
-0.54,-0.04,0.765291
-0.54,-0.02,0.783806
-0.54,6.17562e-16,0.801025
-0.54,0.02,0.817014
-0.54,0.04,0.831838
-0.54,0.06,0.845563
-0.54,0.08,0.858254
-0.54,0.1,0.869976
-0.54,0.12,0.880791
-0.54,0.14,0.890758
-0.54,0.16,0.899937
-0.54,0.18,0.908382
-0.54,0.2,0.916145
-0.54,0.22,0.923278
-0.54,0.24,0.929825
-0.54,0.26,0.935833
-0.54,0.28,0.941342
-0.54,0.3,0.946391
-0.54,0.32,0.951016
-0.54,0.34,0.955252
-0.54,0.36,0.959129
-0.54,0.38,0.962676
-0.54,0.4,0.965921
-0.54,0.42,0.968888
-0.54,0.44,0.971601
-0.54,0.46,0.97408
-0.54,0.48,0.976346
-0.54,0.5,0.978415
-0.54,0.52,0.980306
-0.54,0.54,0.982032
-0.54,0.56,0.983608
-0.54,0.58,0.985047
-0.54,0.6,0.98636
-0.54,0.62,0.987559
-0.54,0.64,0.988653
-0.54,0.66,0.989652
-0.54,0.68,0.990563
-0.54,0.7,0.991394
-0.54,0.72,0.992152
-0.54,0.74,0.992844
-0.54,0.76,0.993475
-0.54,0.78,0.99405
-0.54,0.8,0.994575
-0.54,0.82,0.995054
-0.54,0.84,0.99549
-0.54,0.86,0.995888
-0.54,0.88,0.996251
-0.54,0.9,0.996582
-0.54,0.92,0.996884
-0.54,0.94,0.997159
-0.54,0.96,0.99741
-0.54,0.98,0.997639
-0.52,-1,-0.823424
-0.52,-0.98,-0.807936
-0.52,-0.96,-0.791246
-0.52,-0.94,-0.773286
-0.52,-0.92,-0.753995
-0.52,-0.9,-0.733308
-0.52,-0.88,-0.711168
-0.52,-0.86,-0.687522
-0.52,-0.84,-0.662322
-0.52,-0.82,-0.635528
-0.52,-0.8,-0.607111
-0.52,-0.78,-0.577051
-0.52,-0.76,-0.545342
-0.52,-0.74,-0.511992
-0.52,-0.72,-0.477023
-0.52,-0.7,-0.440475
-0.52,-0.68,-0.402407
-0.52,-0.66,-0.362894
-0.52,-0.64,-0.322032
-0.52,-0.62,-0.279934
-0.52,-0.6,-0.23673
-0.52,-0.58,-0.19257
-0.52,-0.56,-0.147616
-0.52,-0.54,-0.102043
-0.52,-0.52,-0.0560384
-0.52,-0.5,-0.00979426
-0.52,-0.48,0.0364918
-0.52,-0.46,0.0826218
-0.52,-0.44,0.1284
-0.52,-0.42,0.173638
-0.52,-0.4,0.218155
-0.52,-0.38,0.261782
-0.52,-0.36,0.304365
-0.52,-0.34,0.345765
-0.52,-0.32,0.385862
-0.52,-0.3,0.424551
-0.52,-0.28,0.46175
-0.52,-0.26,0.497393
-0.52,-0.24,0.531432
-0.52,-0.22,0.563837
-0.52,-0.2,0.594595
-0.52,-0.18,0.623705
-0.52,-0.16,0.651183
-0.52,-0.14,0.677053
-0.52,-0.12,0.701351
-0.52,-0.1,0.724122
-0.52,-0.08,0.745416
-0.52,-0.06,0.765291
-0.52,-0.04,0.783806
-0.52,-0.02,0.801025
-0.52,6.17562e-16,0.817014
-0.52,0.02,0.831838
-0.52,0.04,0.845563
-0.52,0.06,0.858254
-0.52,0.08,0.869976
-0.52,0.1,0.880791
-0.52,0.12,0.890758
-0.52,0.14,0.899937
-0.52,0.16,0.908382
-0.52,0.18,0.916145
-0.52,0.2,0.923278
-0.52,0.22,0.929825
-0.52,0.24,0.935833
-0.52,0.26,0.941342
-0.52,0.28,0.946391
-0.52,0.3,0.951016
-0.52,0.32,0.955252
-0.52,0.34,0.959129
-0.52,0.36,0.962676
-0.52,0.38,0.965921
-0.52,0.4,0.968888
-0.52,0.42,0.971601
-0.52,0.44,0.97408
-0.52,0.46,0.976346
-0.52,0.48,0.978415
-0.52,0.5,0.980306
-0.52,0.52,0.982032
-0.52,0.54,0.983608
-0.52,0.56,0.985047
-0.52,0.58,0.98636
-0.52,0.6,0.987559
-0.52,0.62,0.988653
-0.52,0.64,0.989652
-0.52,0.66,0.990563
-0.52,0.68,0.991394
-0.52,0.7,0.992152
-0.52,0.72,0.992844
-0.52,0.74,0.993475
-0.52,0.76,0.99405
-0.52,0.78,0.994575
-0.52,0.8,0.995054
-0.52,0.82,0.99549
-0.52,0.84,0.995888
-0.52,0.86,0.996251
-0.52,0.88,0.996582
-0.52,0.9,0.996884
-0.52,0.92,0.997159
-0.52,0.94,0.99741
-0.52,0.96,0.997639
-0.52,0.98,0.997847
-0.5,-1,-0.807936
-0.5,-0.98,-0.791246
-0.5,-0.96,-0.773286
-0.5,-0.94,-0.753995
-0.5,-0.92,-0.733308
-0.5,-0.9,-0.711168
-0.5,-0.88,-0.687522
-0.5,-0.86,-0.662322
-0.5,-0.84,-0.635528
-0.5,-0.82,-0.607111
-0.5,-0.8,-0.577051
-0.5,-0.78,-0.545342
-0.5,-0.76,-0.511992
-0.5,-0.74,-0.477023
-0.5,-0.72,-0.440475
-0.5,-0.7,-0.402407
-0.5,-0.68,-0.362894
-0.5,-0.66,-0.322032
-0.5,-0.64,-0.279934
-0.5,-0.62,-0.23673
-0.5,-0.6,-0.19257
-0.5,-0.58,-0.147616
-0.5,-0.56,-0.102043
-0.5,-0.54,-0.0560383
-0.5,-0.52,-0.00979422
-0.5,-0.5,0.0364918
-0.5,-0.48,0.0826218
-0.5,-0.46,0.128401
-0.5,-0.44,0.173638
-0.5,-0.42,0.218155
-0.5,-0.4,0.261782
-0.5,-0.38,0.304365
-0.5,-0.36,0.345765
-0.5,-0.34,0.385862
-0.5,-0.32,0.424551
-0.5,-0.3,0.46175
-0.5,-0.28,0.497393
-0.5,-0.26,0.531432
-0.5,-0.24,0.563837
-0.5,-0.22,0.594595
-0.5,-0.2,0.623705
-0.5,-0.18,0.651183
-0.5,-0.16,0.677053
-0.5,-0.14,0.701351
-0.5,-0.12,0.724122
-0.5,-0.1,0.745416
-0.5,-0.08,0.765291
-0.5,-0.06,0.783806
-0.5,-0.04,0.801025
-0.5,-0.02,0.817014
-0.5,6.17562e-16,0.831838
-0.5,0.02,0.845563
-0.5,0.04,0.858254
-0.5,0.06,0.869976
-0.5,0.08,0.880791
-0.5,0.1,0.890758
-0.5,0.12,0.899937
-0.5,0.14,0.908382
-0.5,0.16,0.916145
-0.5,0.18,0.923278
-0.5,0.2,0.929825
-0.5,0.22,0.935833
-0.5,0.24,0.941342
-0.5,0.26,0.946391
-0.5,0.28,0.951016
-0.5,0.3,0.955252
-0.5,0.32,0.959129
-0.5,0.34,0.962676
-0.5,0.36,0.965921
-0.5,0.38,0.968888
-0.5,0.4,0.971601
-0.5,0.42,0.97408
-0.5,0.44,0.976346
-0.5,0.46,0.978415
-0.5,0.48,0.980306
-0.5,0.5,0.982032
-0.5,0.52,0.983608
-0.5,0.54,0.985047
-0.5,0.56,0.986361
-0.5,0.58,0.987559
-0.5,0.6,0.988653
-0.5,0.62,0.989652
-0.5,0.64,0.990563
-0.5,0.66,0.991394
-0.5,0.68,0.992152
-0.5,0.7,0.992844
-0.5,0.72,0.993475
-0.5,0.74,0.99405
-0.5,0.76,0.994575
-0.5,0.78,0.995054
-0.5,0.8,0.99549
-0.5,0.82,0.995888
-0.5,0.84,0.996251
-0.5,0.86,0.996582
-0.5,0.88,0.996884
-0.5,0.9,0.997159
-0.5,0.92,0.99741
-0.5,0.94,0.997639
-0.5,0.96,0.997847
-0.5,0.98,0.998038
-0.48,-1,-0.791246
-0.48,-0.98,-0.773286
-0.48,-0.96,-0.753995
-0.48,-0.94,-0.733308
-0.48,-0.92,-0.711168
-0.48,-0.9,-0.687522
-0.48,-0.88,-0.662322
-0.48,-0.86,-0.635528
-0.48,-0.84,-0.607111
-0.48,-0.82,-0.577051
-0.48,-0.8,-0.545342
-0.48,-0.78,-0.511992
-0.48,-0.76,-0.477023
-0.48,-0.74,-0.440475
-0.48,-0.72,-0.402407
-0.48,-0.7,-0.362894
-0.48,-0.68,-0.322032
-0.48,-0.66,-0.279934
-0.48,-0.64,-0.23673
-0.48,-0.62,-0.19257
-0.48,-0.6,-0.147616
-0.48,-0.58,-0.102043
-0.48,-0.56,-0.0560383
-0.48,-0.54,-0.00979419
-0.48,-0.52,0.0364919
-0.48,-0.5,0.0826219
-0.48,-0.48,0.128401
-0.48,-0.46,0.173638
-0.48,-0.44,0.218155
-0.48,-0.42,0.261782
-0.48,-0.4,0.304365
-0.48,-0.38,0.345765
-0.48,-0.36,0.385862
-0.48,-0.34,0.424552
-0.48,-0.32,0.46175
-0.48,-0.3,0.497393
-0.48,-0.28,0.531432
-0.48,-0.26,0.563838
-0.48,-0.24,0.594595
-0.48,-0.22,0.623705
-0.48,-0.2,0.651183
-0.48,-0.18,0.677053
-0.48,-0.16,0.701351
-0.48,-0.14,0.724122
-0.48,-0.12,0.745416
-0.48,-0.1,0.765291
-0.48,-0.08,0.783806
-0.48,-0.06,0.801025
-0.48,-0.04,0.817014
-0.48,-0.02,0.831838
-0.48,6.17562e-16,0.845563
-0.48,0.02,0.858254
-0.48,0.04,0.869976
-0.48,0.06,0.880791
-0.48,0.08,0.890758
-0.48,0.1,0.899937
-0.48,0.12,0.908382
-0.48,0.14,0.916145
-0.48,0.16,0.923278
-0.48,0.18,0.929825
-0.48,0.2,0.935833
-0.48,0.22,0.941342
-0.48,0.24,0.946391
-0.48,0.26,0.951016
-0.48,0.28,0.955252
-0.48,0.3,0.959129
-0.48,0.32,0.962676
-0.48,0.34,0.965921
-0.48,0.36,0.968888
-0.48,0.38,0.971601
-0.48,0.4,0.97408
-0.48,0.42,0.976346
-0.48,0.44,0.978415
-0.48,0.46,0.980306
-0.48,0.48,0.982032
-0.48,0.5,0.983608
-0.48,0.52,0.985047
-0.48,0.54,0.986361
-0.48,0.56,0.987559
-0.48,0.58,0.988653
-0.48,0.6,0.989652
-0.48,0.62,0.990563
-0.48,0.64,0.991394
-0.48,0.66,0.992152
-0.48,0.68,0.992844
-0.48,0.7,0.993475
-0.48,0.72,0.99405
-0.48,0.74,0.994575
-0.48,0.76,0.995054
-0.48,0.78,0.99549
-0.48,0.8,0.995888
-0.48,0.82,0.996251
-0.48,0.84,0.996582
-0.48,0.86,0.996884
-0.48,0.88,0.997159
-0.48,0.9,0.99741
-0.48,0.92,0.997639
-0.48,0.94,0.997847
-0.48,0.96,0.998038
-0.48,0.98,0.998211
-0.46,-1,-0.773286
-0.46,-0.98,-0.753995
-0.46,-0.96,-0.733308
-0.46,-0.94,-0.711168
-0.46,-0.92,-0.687522
-0.46,-0.9,-0.662322
-0.46,-0.88,-0.635528
-0.46,-0.86,-0.607111
-0.46,-0.84,-0.577051
-0.46,-0.82,-0.545342
-0.46,-0.8,-0.511992
-0.46,-0.78,-0.477023
-0.46,-0.76,-0.440475
-0.46,-0.74,-0.402407
-0.46,-0.72,-0.362894
-0.46,-0.7,-0.322032
-0.46,-0.68,-0.279934
-0.46,-0.66,-0.23673
-0.46,-0.64,-0.19257
-0.46,-0.62,-0.147616
-0.46,-0.6,-0.102043
-0.46,-0.58,-0.0560383
-0.46,-0.56,-0.00979415
-0.46,-0.54,0.0364919
-0.46,-0.52,0.0826219
-0.46,-0.5,0.128401
-0.46,-0.48,0.173639
-0.46,-0.46,0.218155
-0.46,-0.44,0.261782
-0.46,-0.42,0.304365
-0.46,-0.4,0.345765
-0.46,-0.38,0.385862
-0.46,-0.36,0.424552
-0.46,-0.34,0.461751
-0.46,-0.32,0.497393
-0.46,-0.3,0.531432
-0.46,-0.28,0.563838
-0.46,-0.26,0.594595
-0.46,-0.24,0.623705
-0.46,-0.22,0.651183
-0.46,-0.2,0.677053
-0.46,-0.18,0.701351
-0.46,-0.16,0.724122
-0.46,-0.14,0.745416
-0.46,-0.12,0.765291
-0.46,-0.1,0.783806
-0.46,-0.08,0.801026
-0.46,-0.06,0.817014
-0.46,-0.04,0.831838
-0.46,-0.02,0.845563
-0.46,6.17562e-16,0.858254
-0.46,0.02,0.869976
-0.46,0.04,0.880791
-0.46,0.06,0.890758
-0.46,0.08,0.899937
-0.46,0.1,0.908382
-0.46,0.12,0.916145
-0.46,0.14,0.923278
-0.46,0.16,0.929825
-0.46,0.18,0.935833
-0.46,0.2,0.941342
-0.46,0.22,0.946391
-0.46,0.24,0.951016
-0.46,0.26,0.955252
-0.46,0.28,0.959129
-0.46,0.3,0.962676
-0.46,0.32,0.965921
-0.46,0.34,0.968888
-0.46,0.36,0.971601
-0.46,0.38,0.97408
-0.46,0.4,0.976346
-0.46,0.42,0.978415
-0.46,0.44,0.980306
-0.46,0.46,0.982032
-0.46,0.48,0.983608
-0.46,0.5,0.985047
-0.46,0.52,0.986361
-0.46,0.54,0.987559
-0.46,0.56,0.988653
-0.46,0.58,0.989652
-0.46,0.6,0.990563
-0.46,0.62,0.991394
-0.46,0.64,0.992152
-0.46,0.66,0.992844
-0.46,0.68,0.993475
-0.46,0.7,0.99405
-0.46,0.72,0.994575
-0.46,0.74,0.995054
-0.46,0.76,0.99549
-0.46,0.78,0.995888
-0.46,0.8,0.996251
-0.46,0.82,0.996582
-0.46,0.84,0.996884
-0.46,0.86,0.997159
-0.46,0.88,0.99741
-0.46,0.9,0.997639
-0.46,0.92,0.997847
-0.46,0.94,0.998038
-0.46,0.96,0.998211
-0.46,0.98,0.998369
-0.44,-1,-0.753995
-0.44,-0.98,-0.733308
-0.44,-0.96,-0.711168
-0.44,-0.94,-0.687522
-0.44,-0.92,-0.662322
-0.44,-0.9,-0.635528
-0.44,-0.88,-0.607111
-0.44,-0.86,-0.577051
-0.44,-0.84,-0.545342
-0.44,-0.82,-0.511992
-0.44,-0.8,-0.477023
-0.44,-0.78,-0.440475
-0.44,-0.76,-0.402407
-0.44,-0.74,-0.362894
-0.44,-0.72,-0.322032
-0.44,-0.7,-0.279933
-0.44,-0.68,-0.23673
-0.44,-0.66,-0.19257
-0.44,-0.64,-0.147616
-0.44,-0.62,-0.102043
-0.44,-0.6,-0.0560382
-0.44,-0.58,-0.00979411
-0.44,-0.56,0.0364919
-0.44,-0.54,0.082622
-0.44,-0.52,0.128401
-0.44,-0.5,0.173639
-0.44,-0.48,0.218155
-0.44,-0.46,0.261782
-0.44,-0.44,0.304365
-0.44,-0.42,0.345765
-0.44,-0.4,0.385862
-0.44,-0.38,0.424552
-0.44,-0.36,0.461751
-0.44,-0.34,0.497393
-0.44,-0.32,0.531432
-0.44,-0.3,0.563838
-0.44,-0.28,0.594595
-0.44,-0.26,0.623705
-0.44,-0.24,0.651183
-0.44,-0.22,0.677053
-0.44,-0.2,0.701351
-0.44,-0.18,0.724122
-0.44,-0.16,0.745416
-0.44,-0.14,0.765291
-0.44,-0.12,0.783806
-0.44,-0.1,0.801026
-0.44,-0.08,0.817014
-0.44,-0.06,0.831838
-0.44,-0.04,0.845563
-0.44,-0.02,0.858254
-0.44,6.17562e-16,0.869976
-0.44,0.02,0.880791
-0.44,0.04,0.890758
-0.44,0.06,0.899937
-0.44,0.08,0.908382
-0.44,0.1,0.916145
-0.44,0.12,0.923278
-0.44,0.14,0.929825
-0.44,0.16,0.935833
-0.44,0.18,0.941342
-0.44,0.2,0.946391
-0.44,0.22,0.951016
-0.44,0.24,0.955252
-0.44,0.26,0.959129
-0.44,0.28,0.962676
-0.44,0.3,0.965921
-0.44,0.32,0.968888
-0.44,0.34,0.971601
-0.44,0.36,0.97408
-0.44,0.38,0.976346
-0.44,0.4,0.978415
-0.44,0.42,0.980306
-0.44,0.44,0.982032
-0.44,0.46,0.983608
-0.44,0.48,0.985047
-0.44,0.5,0.986361
-0.44,0.52,0.987559
-0.44,0.54,0.988653
-0.44,0.56,0.989652
-0.44,0.58,0.990563
-0.44,0.6,0.991394
-0.44,0.62,0.992152
-0.44,0.64,0.992844
-0.44,0.66,0.993475
-0.44,0.68,0.99405
-0.44,0.7,0.994575
-0.44,0.72,0.995054
-0.44,0.74,0.99549
-0.44,0.76,0.995888
-0.44,0.78,0.996251
-0.44,0.8,0.996582
-0.44,0.82,0.996884
-0.44,0.84,0.997159
-0.44,0.86,0.99741
-0.44,0.88,0.997639
-0.44,0.9,0.997847
-0.44,0.92,0.998038
-0.44,0.94,0.998211
-0.44,0.96,0.998369
-0.44,0.98,0.998513
-0.42,-1,-0.733308
-0.42,-0.98,-0.711168
-0.42,-0.96,-0.687522
-0.42,-0.94,-0.662322
-0.42,-0.92,-0.635528
-0.42,-0.9,-0.607111
-0.42,-0.88,-0.577051
-0.42,-0.86,-0.545342
-0.42,-0.84,-0.511992
-0.42,-0.82,-0.477023
-0.42,-0.8,-0.440475
-0.42,-0.78,-0.402407
-0.42,-0.76,-0.362894
-0.42,-0.74,-0.322032
-0.42,-0.72,-0.279933
-0.42,-0.7,-0.23673
-0.42,-0.68,-0.19257
-0.42,-0.66,-0.147616
-0.42,-0.64,-0.102043
-0.42,-0.62,-0.0560382
-0.42,-0.6,-0.00979407
-0.42,-0.58,0.036492
-0.42,-0.56,0.082622
-0.42,-0.54,0.128401
-0.42,-0.52,0.173639
-0.42,-0.5,0.218155
-0.42,-0.48,0.261782
-0.42,-0.46,0.304365
-0.42,-0.44,0.345766
-0.42,-0.42,0.385862
-0.42,-0.4,0.424552
-0.42,-0.38,0.461751
-0.42,-0.36,0.497393
-0.42,-0.34,0.531432
-0.42,-0.32,0.563838
-0.42,-0.3,0.594595
-0.42,-0.28,0.623705
-0.42,-0.26,0.651183
-0.42,-0.24,0.677053
-0.42,-0.22,0.701351
-0.42,-0.2,0.724122
-0.42,-0.18,0.745416
-0.42,-0.16,0.765291
-0.42,-0.14,0.783806
-0.42,-0.12,0.801026
-0.42,-0.1,0.817014
-0.42,-0.08,0.831838
-0.42,-0.06,0.845563
-0.42,-0.04,0.858254
-0.42,-0.02,0.869976
-0.42,6.17562e-16,0.880791
-0.42,0.02,0.890758
-0.42,0.04,0.899937
-0.42,0.06,0.908382
-0.42,0.08,0.916145
-0.42,0.1,0.923278
-0.42,0.12,0.929825
-0.42,0.14,0.935833
-0.42,0.16,0.941342
-0.42,0.18,0.946391
-0.42,0.2,0.951016
-0.42,0.22,0.955252
-0.42,0.24,0.959129
-0.42,0.26,0.962676
-0.42,0.28,0.965921
-0.42,0.3,0.968888
-0.42,0.32,0.971601
-0.42,0.34,0.97408
-0.42,0.36,0.976346
-0.42,0.38,0.978415
-0.42,0.4,0.980306
-0.42,0.42,0.982032
-0.42,0.44,0.983608
-0.42,0.46,0.985047
-0.42,0.48,0.986361
-0.42,0.5,0.987559
-0.42,0.52,0.988653
-0.42,0.54,0.989652
-0.42,0.56,0.990563
-0.42,0.58,0.991394
-0.42,0.6,0.992152
-0.42,0.62,0.992844
-0.42,0.64,0.993475
-0.42,0.66,0.99405
-0.42,0.68,0.994575
-0.42,0.7,0.995054
-0.42,0.72,0.99549
-0.42,0.74,0.995888
-0.42,0.76,0.996251
-0.42,0.78,0.996582
-0.42,0.8,0.996884
-0.42,0.82,0.997159
-0.42,0.84,0.99741
-0.42,0.86,0.997639
-0.42,0.88,0.997847
-0.42,0.9,0.998038
-0.42,0.92,0.998211
-0.42,0.94,0.998369
-0.42,0.96,0.998513
-0.42,0.98,0.998645
-0.4,-1,-0.711168
-0.4,-0.98,-0.687522
-0.4,-0.96,-0.662322
-0.4,-0.94,-0.635528
-0.4,-0.92,-0.607111
-0.4,-0.9,-0.577051
-0.4,-0.88,-0.545342
-0.4,-0.86,-0.511992
-0.4,-0.84,-0.477023
-0.4,-0.82,-0.440475
-0.4,-0.8,-0.402407
-0.4,-0.78,-0.362894
-0.4,-0.76,-0.322032
-0.4,-0.74,-0.279933
-0.4,-0.72,-0.23673
-0.4,-0.7,-0.19257
-0.4,-0.68,-0.147616
-0.4,-0.66,-0.102043
-0.4,-0.64,-0.0560382
-0.4,-0.62,-0.00979403
-0.4,-0.6,0.036492
-0.4,-0.58,0.082622
-0.4,-0.56,0.128401
-0.4,-0.54,0.173639
-0.4,-0.52,0.218155
-0.4,-0.5,0.261783
-0.4,-0.48,0.304365
-0.4,-0.46,0.345766
-0.4,-0.44,0.385862
-0.4,-0.42,0.424552
-0.4,-0.4,0.461751
-0.4,-0.38,0.497393
-0.4,-0.36,0.531432
-0.4,-0.34,0.563838
-0.4,-0.32,0.594595
-0.4,-0.3,0.623705
-0.4,-0.28,0.651183
-0.4,-0.26,0.677053
-0.4,-0.24,0.701351
-0.4,-0.22,0.724122
-0.4,-0.2,0.745416
-0.4,-0.18,0.765291
-0.4,-0.16,0.783806
-0.4,-0.14,0.801026
-0.4,-0.12,0.817014
-0.4,-0.1,0.831838
-0.4,-0.08,0.845563
-0.4,-0.06,0.858254
-0.4,-0.04,0.869976
-0.4,-0.02,0.880791
-0.4,6.17562e-16,0.890758
-0.4,0.02,0.899937
-0.4,0.04,0.908382
-0.4,0.06,0.916145
-0.4,0.08,0.923278
-0.4,0.1,0.929825
-0.4,0.12,0.935833
-0.4,0.14,0.941342
-0.4,0.16,0.946391
-0.4,0.18,0.951016
-0.4,0.2,0.955252
-0.4,0.22,0.959129
-0.4,0.24,0.962676
-0.4,0.26,0.965921
-0.4,0.28,0.968888
-0.4,0.3,0.971601
-0.4,0.32,0.97408
-0.4,0.34,0.976346
-0.4,0.36,0.978415
-0.4,0.38,0.980306
-0.4,0.4,0.982032
-0.4,0.42,0.983608
-0.4,0.44,0.985047
-0.4,0.46,0.986361
-0.4,0.48,0.987559
-0.4,0.5,0.988653
-0.4,0.52,0.989652
-0.4,0.54,0.990563
-0.4,0.56,0.991394
-0.4,0.58,0.992152
-0.4,0.6,0.992844
-0.4,0.62,0.993475
-0.4,0.64,0.99405
-0.4,0.66,0.994575
-0.4,0.68,0.995054
-0.4,0.7,0.99549
-0.4,0.72,0.995888
-0.4,0.74,0.996251
-0.4,0.76,0.996582
-0.4,0.78,0.996884
-0.4,0.8,0.997159
-0.4,0.82,0.99741
-0.4,0.84,0.997639
-0.4,0.86,0.997847
-0.4,0.88,0.998038
-0.4,0.9,0.998211
-0.4,0.92,0.998369
-0.4,0.94,0.998513
-0.4,0.96,0.998645
-0.4,0.98,0.998765
-0.38,-1,-0.687522
-0.38,-0.98,-0.662322
-0.38,-0.96,-0.635528
-0.38,-0.94,-0.607111
-0.38,-0.92,-0.577051
-0.38,-0.9,-0.545342
-0.38,-0.88,-0.511992
-0.38,-0.86,-0.477023
-0.38,-0.84,-0.440475
-0.38,-0.82,-0.402407
-0.38,-0.8,-0.362894
-0.38,-0.78,-0.322032
-0.38,-0.76,-0.279933
-0.38,-0.74,-0.23673
-0.38,-0.72,-0.19257
-0.38,-0.7,-0.147616
-0.38,-0.68,-0.102043
-0.38,-0.66,-0.0560381
-0.38,-0.64,-0.009794
-0.38,-0.62,0.0364921
-0.38,-0.6,0.0826221
-0.38,-0.58,0.128401
-0.38,-0.56,0.173639
-0.38,-0.54,0.218155
-0.38,-0.52,0.261783
-0.38,-0.5,0.304365
-0.38,-0.48,0.345766
-0.38,-0.46,0.385862
-0.38,-0.44,0.424552
-0.38,-0.42,0.461751
-0.38,-0.4,0.497393
-0.38,-0.38,0.531432
-0.38,-0.36,0.563838
-0.38,-0.34,0.594595
-0.38,-0.32,0.623705
-0.38,-0.3,0.651183
-0.38,-0.28,0.677053
-0.38,-0.26,0.701351
-0.38,-0.24,0.724122
-0.38,-0.22,0.745417
-0.38,-0.2,0.765291
-0.38,-0.18,0.783806
-0.38,-0.16,0.801026
-0.38,-0.14,0.817014
-0.38,-0.12,0.831838
-0.38,-0.1,0.845563
-0.38,-0.08,0.858254
-0.38,-0.06,0.869976
-0.38,-0.04,0.880791
-0.38,-0.02,0.890758
-0.38,6.17562e-16,0.899937
-0.38,0.02,0.908382
-0.38,0.04,0.916145
-0.38,0.06,0.923278
-0.38,0.08,0.929825
-0.38,0.1,0.935833
-0.38,0.12,0.941342
-0.38,0.14,0.946391
-0.38,0.16,0.951016
-0.38,0.18,0.955252
-0.38,0.2,0.959129
-0.38,0.22,0.962676
-0.38,0.24,0.965921
-0.38,0.26,0.968888
-0.38,0.28,0.971601
-0.38,0.3,0.97408
-0.38,0.32,0.976346
-0.38,0.34,0.978415
-0.38,0.36,0.980306
-0.38,0.38,0.982032
-0.38,0.4,0.983608
-0.38,0.42,0.985047
-0.38,0.44,0.986361
-0.38,0.46,0.987559
-0.38,0.48,0.988653
-0.38,0.5,0.989652
-0.38,0.52,0.990563
-0.38,0.54,0.991394
-0.38,0.56,0.992152
-0.38,0.58,0.992844
-0.38,0.6,0.993475
-0.38,0.62,0.99405
-0.38,0.64,0.994575
-0.38,0.66,0.995054
-0.38,0.68,0.99549
-0.38,0.7,0.995888
-0.38,0.72,0.996251
-0.38,0.74,0.996582
-0.38,0.76,0.996884
-0.38,0.78,0.997159
-0.38,0.8,0.99741
-0.38,0.82,0.997639
-0.38,0.84,0.997847
-0.38,0.86,0.998038
-0.38,0.88,0.998211
-0.38,0.9,0.998369
-0.38,0.92,0.998513
-0.38,0.94,0.998645
-0.38,0.96,0.998765
-0.38,0.98,0.998874
-0.36,-1,-0.662322
-0.36,-0.98,-0.635528
-0.36,-0.96,-0.607111
-0.36,-0.94,-0.577051
-0.36,-0.92,-0.545342
-0.36,-0.9,-0.511992
-0.36,-0.88,-0.477023
-0.36,-0.86,-0.440475
-0.36,-0.84,-0.402407
-0.36,-0.82,-0.362894
-0.36,-0.8,-0.322032
-0.36,-0.78,-0.279933
-0.36,-0.76,-0.23673
-0.36,-0.74,-0.19257
-0.36,-0.72,-0.147616
-0.36,-0.7,-0.102043
-0.36,-0.68,-0.0560381
-0.36,-0.66,-0.00979396
-0.36,-0.64,0.0364921
-0.36,-0.62,0.0826221
-0.36,-0.6,0.128401
-0.36,-0.58,0.173639
-0.36,-0.56,0.218156
-0.36,-0.54,0.261783
-0.36,-0.52,0.304365
-0.36,-0.5,0.345766
-0.36,-0.48,0.385862
-0.36,-0.46,0.424552
-0.36,-0.44,0.461751
-0.36,-0.42,0.497393
-0.36,-0.4,0.531432
-0.36,-0.38,0.563838
-0.36,-0.36,0.594595
-0.36,-0.34,0.623705
-0.36,-0.32,0.651183
-0.36,-0.3,0.677053
-0.36,-0.28,0.701351
-0.36,-0.26,0.724122
-0.36,-0.24,0.745417
-0.36,-0.22,0.765291
-0.36,-0.2,0.783806
-0.36,-0.18,0.801026
-0.36,-0.16,0.817014
-0.36,-0.14,0.831838
-0.36,-0.12,0.845563
-0.36,-0.1,0.858254
-0.36,-0.08,0.869976
